start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621189819.429745,NEBL,1.004126670658944,0.15331792831420898,0.076407,6.625,0.000659,3.96,5.056e-05,252.0,1.004166097652452,0.076404,4.7,0.000659,3.96,5.056e-05,252.0,1.004166097652452,0.076404,1.21,0.000659,3.96,5.056e-05,252.0,1.0041792406716743,0.076403,2.742,0.000659,3.96,5.056e-05,252.0
1621189819.876885,NEBL,1.0041792406716743,0.00021028518676757807,0.076403,0.83,0.000659,3.96,5.056e-05,252.0,1.004166097652452,0.076404,1.565,0.000659,3.96,5.056e-05,252.0,1.004166097652452,0.076404,1.565,0.000659,3.96,5.056e-05,252.0,1.0042581060125126,0.076397,4.7,0.000659,3.96,5.056e-05,252.0
1621189820.3080251,NEBL,1.0042581060125126,0.0004248619079589844,0.076397,4.7,0.000659,3.96,5.056e-05,252.0,1.0042581060125126,0.076397,4.7,0.000659,3.96,5.056e-05,252.0,1.0042581060125126,0.076397,4.7,0.000659,3.96,5.056e-05,252.0,1.0043895757790977,0.076387,0.026,0.000659,3.96,5.056e-05,252.0
1621189820.735006,NEBL,1.0043764272534683,0.0003390312194824219,0.076388,3.386,0.000659,3.96,5.056e-05,252.0,1.0043764272534683,0.076388,3.386,0.000659,3.96,5.056e-05,252.0,1.0043764272534683,0.076388,3.386,0.000659,3.96,5.056e-05,252.0,1.0044947763788206,0.076379,0.616,0.000659,3.96,5.056e-05,252.0
1621189821.201296,NEBL,1.0042975433285066,0.0003020763397216797,0.076394,4.7,0.000659,3.96,5.056e-05,252.0,1.0042975433285066,0.076394,4.7,0.000659,3.96,5.056e-05,252.0,1.004310689788828,0.07639299999999999,1.126,0.000659,3.96,5.056e-05,252.0,1.004310689788828,0.07639299999999999,1.094,0.000659,3.96,5.056e-05,252.0
1621189821.662276,NEBL,1.0042975433285066,0.0003190040588378906,0.076394,3.7039999999999997,0.000659,3.96,5.056e-05,252.0,1.0042975433285066,0.076394,3.7039999999999997,0.000659,3.96,5.056e-05,252.0,1.0042975433285066,0.076394,3.946,0.000659,3.96,5.056e-05,252.0,1.004310689788828,0.07639299999999999,1.254,0.000659,3.96,5.056e-05,252.0
1621189822.101232,NEBL,1.0042712514403624,0.0002982616424560547,0.076396,0.022,0.000659,3.96,5.056e-05,252.0,1.0042712514403624,0.076396,0.022,0.000659,3.96,5.056e-05,252.0,1.004166097652452,0.076404,0.004,0.000659,3.96,5.056e-05,252.0,1.0039558561245476,0.07642,4.7,0.000659,3.96,5.056e-05,252.0
1621190151.0285928,PIVX,1.0043396674884006,328.48217701911926,0.076609,0.001,0.0004185,17.67,3.2200000000000003e-05,178.0,1.0043396674884006,0.076609,0.001,0.0004185,17.67,3.2200000000000003e-05,178.0,1.0043396674884006,0.076609,0.001,0.0004185,17.67,3.2200000000000003e-05,178.0,1.0039203244558248,0.076641,0.051,0.0004185,17.67,3.2200000000000003e-05,142.0
1621190152.362227,PIVX,1.0040120258190737,0.8735458850860596,0.07663400000000001,5.0,0.0004185,17.67,3.2200000000000003e-05,142.0,1.0040775370501882,0.076629,5.0,0.0004185,17.67,3.2200000000000003e-05,142.0,1.0040775370501882,0.076629,5.0,0.0004185,17.67,3.2200000000000003e-05,142.0,1.0040775370501882,0.076629,5.0,0.0004185,17.67,3.2200000000000003e-05,142.0
1621190153.0052,PIVX,1.0048676726274186,0.1039447784423828,0.076642,0.20600000000000002,0.0004181,12.61,3.2200000000000003e-05,88.0,1.0045268973432284,0.076668,2.633,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0044744908899028,0.076672,0.02,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0045399998110092,0.076667,5.0,0.0004181,12.61,3.2200000000000003e-05,75.0
1621190153.4767082,PIVX,1.0046579374039322,0.00026702880859375,0.076658,5.096,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0046579374039322,0.076658,10.449000000000002,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0046579374039322,0.076658,10.449000000000002,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0046579374039322,0.076658,9.899,0.0004181,12.61,3.2200000000000003e-05,75.0
1621190153.934995,PIVX,1.0046579374039322,0.0003428459167480469,0.076658,4.93,0.0004181,12.61,3.2200000000000003e-05,75.0,1.0046579374039322,0.076658,9.894,0.0004181,12.61,3.2200000000000003e-05,62.0,1.0046579374039322,0.076658,9.889,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046579374039322,0.076658,3.889,0.0004181,12.61,3.2200000000000003e-05,49.0
1621190154.4032252,PIVX,1.0046055172772774,0.0002582073211669922,0.076662,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046579374039322,0.076658,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046579374039322,0.076658,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046579374039322,0.076658,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0
1621190154.8743124,PIVX,1.0044744908899028,0.00028228759765625,0.076672,0.02,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0045399998110092,0.076667,0.179,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046055172772774,0.076662,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046448318594114,0.076659,7.2,0.0004181,12.61,3.2200000000000003e-05,49.0
1621190155.324196,PIVX,1.0046448318594114,0.0007431507110595702,0.076659,7.2,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046448318594114,0.076659,7.2,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046448318594114,0.076659,8.309,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046448318594114,0.076659,0.343,0.0004181,12.61,3.2200000000000003e-05,49.0
1621190155.7943301,PIVX,1.0046448318594114,0.0006241798400878906,0.076659,0.34299999999999997,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0046448318594114,0.076659,0.34299999999999997,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0042911113568398,0.076686,4.7,0.0004181,12.61,3.2200000000000003e-05,49.0,1.0047103630014174,0.076654,2.5,0.0004181,12.61,3.2200000000000003e-05,49.0
1621190156.2465956,PIVX,1.004723470255706,0.0004189014434814453,0.076653,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,36.0,1.004723470255706,0.076653,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,36.0,1.004723470255706,0.076653,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,36.0,1.0047496857902785,0.076651,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,23.0
1621190156.6967838,PIVX,1.0047496857902785,0.0003578662872314453,0.076651,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0047496857902785,0.076651,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0047496857902785,0.076651,0.037000000000000005,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0045268973432284,0.076668,0.086,0.0004181,12.61,3.2200000000000003e-05,23.0
1621190157.21781,PIVX,1.0043304013342025,0.00031280517578125,0.076683,0.042,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043304013342025,0.076683,0.042,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043304013342025,0.076683,0.555,0.0004181,12.61,3.2200000000000003e-05,23.0,1.0043304013342025,0.076683,0.555,0.0004181,12.61,3.2200000000000003e-05,23.0
