start_time,crypto_code,e_roi,time_cost,roi_30,roi_100,roi_300,roi_1000
1620549872.869775,BNT,1.0045387649012043,4.720687866210938e-05,1.0046115733932606,1.0046843818853168,1.0046115733932606,0.9
1620549873.343449,BNT,1.0046843818853168,6.413459777832031e-05,1.0046115733932606,1.0046843818853168,1.0046115733932606,0.9
1620549873.7813818,BNT,1.0046843818853168,4.601478576660156e-05,1.0046843818853168,1.0046843818853168,1.0045807542857357,0.9
1620549874.223001,BNT,1.0045807542857357,8.702278137207031e-05,1.0045807542857357,1.0046535552680012,1.0045079533034698,0.9
1620549874.6582909,BNT,1.0045807542857357,4.792213439941406e-05,1.0045807542857357,1.0045079533034698,1.0045807542857357,0.9
1620549875.125974,BNT,1.0045955569197045,7.605552673339844e-05,1.0045955569197045,1.004494356892382,1.0041019139488665,0.9
1620549875.5765288,BNT,1.0042475309329788,4.887580871582031e-05,1.0042475309329788,1.0043055395379232,1.0043783469570575,0.9
1620549876.141256,BNT,1.0040006831485973,0.12088394165039062,1.0040006831485973,1.0040734948596095,1.0042919299926465,0.9
1620549876.5855381,BNT,1.0042919299926465,0.00010013580322265624,1.0042919299926465,1.0042919299926465,1.0042919299926465,0.9
1620549877.0461252,BNT,1.0042919299926465,0.00010228157043457033,1.0042919299926465,1.0042919299926465,0.99690380887941,0.9
1620833000.470289,BQX,1.0047238177400188,24.304338932037354,1.0023953971535244,1.0023953971535244,1.0023953971535244,0.9
1620833973.253639,EZ,1.0043981676442753,156.66891884803772,0.993667417989956,0.9930893858403078,0.9930106286028408,0.9
1620836349.9059641,BQX,1.0044894852285644,116.90859007835388,1.0044894852285644,1.0043554120734772,1.004342006726422,0.9
1620836350.3418438,BQX,1.004342006726422,4.792213439941406e-05,1.004342006726422,1.004342006726422,1.0021892302044304,0.9
1620838391.109364,GXS,1.004955726940733,2040.313826084137,0.9941685607391644,0.9941817865178862,0.9938934507329332,0.9
1620838628.188128,QSP,1.022722856424029,236.6015560626984,0.9988673571821272,0.998907182311992,0.9983040731070632,0.9
1620838888.3431199,QSP,1.0072701202206509,259.70621228218084,0.9953849270617058,0.9953849270617058,0.9955034864288866,0.9
1620840546.591042,POWR,1.006776423157437,418.47950506210327,0.9926186800614258,0.9926186800614258,0.992177337118317,0.9
1620841124.1748939,AAVE,1.0046275869002277,577.1366250514984,1.0011998667127002,1.0011998667127002,0.9988024587636732,0.9
1620841124.619065,ZEN,1.0053013489395848,0.000408172607421875,1.0053013489395848,1.0053013489395848,1.0053013489395848,0.9
1620841125.069099,ZEN,1.0053279389375729,0.0008788108825683594,1.0045656791806843,1.0045656791806843,1.0045656791806843,0.9
1620841125.54171,ZEN,1.0045656791806843,0.0004410743713378906,1.0045656791806843,1.0045656791806843,1.0045656791806843,0.9
1620841126.000525,ZEN,1.0045656791806843,0.000576019287109375,1.0045656791806843,1.0045656791806843,1.0045656791806843,0.9
1620841126.443558,ZEN,1.0045656791806843,0.0007548332214355469,1.0046026103846541,1.0054077173718023,1.0054077173718023,0.9
1620841126.895036,ZEN,1.0054077173718023,0.0008561611175537107,1.0054077173718023,1.0068111959281218,1.0054446510180213,0.9
1620841127.328224,ZEN,1.0054446510180213,0.001087188720703125,1.0054446510180213,1.0054446510180213,1.0054446510180213,0.9
1620841127.80293,ZEN,1.00533827867836,0.0009191036224365234,1.00533827867836,1.00533827867836,1.0054446510180213,0.9
1620841128.2537858,ZEN,1.0054446510180213,0.0004801750183105469,1.0054446510180213,1.0054180558228507,1.0054180558228507,0.9
1620841128.690003,ZEN,1.0054180558228507,0.0008318424224853518,1.0054180558228507,1.0054180558228507,1.0054180558228507,0.9
1620841129.135175,ZEN,1.0054180558228507,0.000881195068359375,1.0054180558228507,1.0054180558228507,1.0054180558228507,0.9
1620841129.577583,ZEN,1.0054180558228507,0.0009779930114746094,1.0054180558228507,1.0054180558228507,1.0054180558228507,0.9
1620841130.0152712,ZEN,1.0054180558228507,0.00174713134765625,1.0054180558228507,1.0054180558228507,1.0054180558228507,0.9
1620841130.4901779,ZEN,1.0054180558228507,0.0009417533874511721,1.0054180558228507,1.0054180558228507,1.0053914620345914,0.9
1620841130.952424,ZEN,1.0046424697679603,0.0003678798675537109,1.0046424697679603,1.0046424697679603,1.0046424697679603,0.9
1620841131.421734,ZEN,1.0046424697679603,0.0011599063873291016,1.0046690444474236,1.0047059780936425,1.0047059780936425,0.9
1620841498.1855092,WAVES,1.0044600859091997,366.30611515045166,1.0044600859091997,1.0044600859091997,1.0044600859091997,0.9
1620841498.625514,WAVES,1.0044600859091997,0.0006740093231201173,1.0044600859091997,1.0044600859091997,1.0044600859091997,0.9
1620841499.0653172,WAVES,1.0044600859091997,0.0010900497436523438,1.0044600859091997,1.0044335090240468,1.0044600859091997,0.9
1620841499.494179,WAVES,1.0044600859091997,0.0006239414215087893,1.0044600859091997,1.0044600859091997,1.0044600859091997,0.9
1620841499.930207,WAVES,1.0044600859091997,0.0006949901580810548,1.0044600859091997,1.0044600859091997,1.0044600859091997,0.9
1620841500.357497,WAVES,1.0044600859091997,0.00030493736267089844,1.0044600859091997,1.0044600859091997,1.0045796992989846,0.9
1620841500.786887,WAVES,1.0045796992989846,0.00030493736267089844,1.0045796992989846,1.0045796992989846,1.0046594573865806,0.9
1620841501.254294,WAVES,1.0046727516324871,0.0006778240203857423,1.0047126364812973,1.0047126364812973,1.0047126364812973,0.9
1620841501.6970284,WAVES,1.0047126364812973,0.0003681182861328125,1.0047126364812973,1.0047126364812973,1.0031035515413849,0.9
1620842533.4123359,RLC,1.004263346656446,297.37358212471014,0.9970255381891948,0.9970255381891948,0.9978056109491196,0.9
1620842533.865605,LRC,1.0115893376203142,0.0002028942108154297,1.0115893376203142,1.0115893376203142,0.9968753108912912,0.9
1620842534.3021178,GXS,1.015266227613433,0.0004811286926269531,1.015266227613433,1.015266227613433,1.015266227613433,0.9
1620842534.7346306,GXS,1.0153066196072111,0.0002620220184326172,1.0153066196072111,1.0153066196072111,1.0153066196072111,0.9
1620842535.232631,ZRX,1.0055542865453264,7.390975952148438e-05,1.0055542865453264,1.0055542865453264,1.0056876615650954,0.9
1620842535.669659,GXS,1.016299382288183,0.0002048015594482422,1.016299382288183,1.016299382288183,1.016299382288183,0.9
1620842536.1097028,GXS,1.016299382288183,0.0004968643188476561,1.0139675290209826,0.9933996018408724,0.9941608275894094,0.9
1620842536.5591311,NAS,1.0080912587876376,0.0014810562133789062,1.0081313754360832,1.0081714952775125,1.0082116183123069,0.9
1620842536.987078,NAS,1.0082116183123069,0.0010018348693847656,1.0082116183123069,1.0082116183123069,1.0004677381572196,0.9
1620843528.842978,EOS,1.0191648868176824,570.8875248432157,0.996652270818028,0.996183257984702,0.996183257984702,0.9
1620843529.2799196,ZRX,1.008452923873072,7.081031799316406e-05,1.008452923873072,1.008452923873072,1.008251050256218,0.9
1620843529.7159832,ZRX,1.0081837770100075,7.224082946777344e-05,1.0081165127405052,1.0084105099737335,1.0092790342047873,0.9
1620843530.157314,ZRX,1.0092790342047873,0.00014019012451171875,1.0092790342047873,1.0092790342047873,1.0092655670955564,0.9
1620843530.619551,ZRX,1.0092655670955564,0.00011086463928222656,1.0092655670955564,1.0092094357884749,1.009222897478451,0.9
1620843531.045841,ZRX,1.009236359527558,0.000125885009765625,1.009236359527558,1.009236359527558,1.0089424642568745,0.9
1620843531.46842,ZRX,1.008955922744799,5.507469177246094e-05,1.008955922744799,1.008955922744799,1.0089693815917795,0.9
1620843531.8991358,ZRX,1.009263284703225,0.00014591217041015625,1.009263284703225,1.009236359527558,1.009236359527558,0.9
1620843532.344594,ZRX,1.009236359527558,0.0002620220184326172,1.009236359527558,1.009236359527558,1.009236359527558,0.9
1620843532.8004649,ZRX,1.009236359527558,9.989738464355467e-05,1.0095302547982417,1.0095302547982417,1.0095302547982417,0.9
1620843533.261333,ZRX,1.0095302547982417,0.00023984909057617188,1.0095302547982417,1.0095302547982417,1.0098241500689251,0.9
1620843533.695667,ZRX,1.0098241500689251,0.0002849102020263672,1.0098241500689251,1.0098241500689251,1.0095302547982417,0.9
1620843534.1521919,ZRX,1.0095302547982417,0.000270843505859375,1.0095302547982417,1.0095302547982417,1.0095437211268237,0.9
1620843534.5938358,ZRX,1.0095437211268237,0.00013899803161621094,1.0095437211268237,1.0095437211268237,1.0095302547982417,0.9
1620843535.034542,ZRX,1.0095302547982417,0.0001928806304931641,1.0095302547982417,1.0095302547982417,1.0098241500689251,0.9
1620843535.470779,ZRX,1.0098241500689251,0.00014209747314453125,1.0098241500689251,0.9974695408298618,0.9974695408298618,0.9
1620843853.182848,ETC,1.0066989811509517,317.26042699813837,0.998953633425978,0.9991058412281346,0.9990100210782094,0.9
1620843853.6140661,XVG,1.0063066606216622,7.891654968261719e-05,1.006293260351866,1.006293260351866,1.0061994684551046,0.9
1620843854.0396,XVG,1.0059048077122623,0.00024509429931640625,1.0059048077122623,1.0059048077122623,1.0059048077122623,0.9
1620843854.465471,XVG,1.0058378634285068,0.0002028942108154297,1.0058378634285068,1.0058378634285068,1.0058646400727254,0.9
1620843854.894986,XVG,1.0058646400727254,0.0003247261047363281,1.0058646400727254,1.0058646400727254,1.0058646400727254,0.9
1620843855.381241,XVG,1.0058646400727254,8.20159912109375e-05,1.0058646400727254,1.0058646400727254,1.0058646400727254,0.9
1620843855.8120036,XVG,1.0058646400727254,8.487701416015625e-05,1.0058646400727254,1.0058646400727254,1.0058646400727254,0.9
1620843856.239599,XVG,1.0058646400727254,0.00020575523376464844,1.0058646400727254,0.9960989639555144,0.9960724472787154,0.9
1620844529.124489,XVG,1.0060358832097438,672.4343018531798,0.9933926532886672,0.9933926532886672,0.9933926532886672,0.9
1620844668.766943,EZ,1.0044703276683062,139.19409513473508,0.995666031803653,0.9957730840340434,0.9957195550414868,0.9
1620844669.393281,EZ,1.0049983677910237,0.16246390342712402,1.0051469322973627,1.0052550068022064,1.0049713607808042,0.9
1620844669.849406,EZ,1.0055674200519358,0.00045418739318847656,0.9955188725648241,0.9955322488798912,0.9955456255544256,0.9
1620844794.897609,CDT,1.0053345753466754,124.60373663902284,0.9995540049704688,0.9995674409196712,0.9995674409196712,0.9
1620844830.315669,EZ,1.00402912323385,34.981802940368645,1.0040426407781875,0.9925314438125868,0.9920732709337176,0.9
1620845174.007772,EOS,1.0043481454473249,343.26880311965937,1.0043481454473249,1.0043481454473249,0.9986201940706124,0.9
1620845174.435013,ZEC,1.0128585174763725,0.0001087188720703125,1.0128585174763725,1.0128585174763725,1.0128585174763725,0.9
1620845175.2472026,LOOM,1.0115099763622708,0.3669950962066649,1.0115099763622708,1.0115099763622708,1.011564395190858,0.9
1620845175.69256,LOOM,1.011564395190858,0.0003840923309326172,1.011564395190858,1.011564395190858,1.011564395190858,0.9
1620845176.1446302,LOOM,1.0115507899347729,0.00025701522827148443,1.0115507899347729,1.011632426961333,1.0117276868148228,0.9
1620845176.5717769,LOOM,1.0117276868148228,0.000926971435546875,1.0117276868148228,1.0117276868148228,1.011605213155074,0.9
1620845177.0176241,LOOM,1.0116188198751823,0.0003249645233154297,1.0116188198751823,1.0114827691435837,1.0115099763622708,0.9
1620845177.4547572,LOOM,1.0115371850446564,0.0002791881561279297,1.0115371850446564,1.0115371850446564,1.0115371850446564,0.9
1620845177.896327,LOOM,1.0115371850446564,0.00028085708618164057,1.0115371850446564,1.0116052131550741,1.011646034413541,0.9
1620845178.3337884,LOOM,1.011646034413541,0.0012669563293457033,1.0116732504161885,1.0117685179584357,1.0117685179584357,0.9
1620845178.7687366,LOOM,1.0117685179584357,0.0015873908996582033,1.0117685179584357,1.0118093523978946,1.0118229646101935,0.9
1620845179.227916,LOOM,1.0118229646101935,0.0008978843688964844,1.0118229646101935,1.0118229646101935,1.011836577188757,0.9
1620845179.681057,LOOM,1.011836577188757,0.0003509521484375,1.011836577188757,1.011836577188757,1.0117821290720304,0.9
1620845180.1206439,LOOM,1.011836577188757,0.00034308433532714844,1.011836577188757,1.011836577188757,1.0118774171221805,0.9
1620845180.587202,LOOM,1.011931875495342,0.0003840923309326172,1.011931875495342,1.0119454910045518,1.0119454910045518,0.9
1620845181.0139868,LOOM,1.011904645576055,0.00033926963806152344,1.011795740551845,1.011795740551845,1.011836577188757,0.9
1620845181.452657,LOOM,1.011795740551845,0.00039315223693847656,1.011795740551845,1.0117140771659598,1.0117276868148228,0.9
1620845181.8898811,LOOM,1.0117276868148228,0.0009770393371582033,1.0117276868148228,1.0117004678832429,1.0118229646101935,0.9
1620845182.312056,LOOM,1.0118229646101935,0.0008480548858642577,1.0118229646101935,1.0118229646101935,1.0120408098289748,0.9
1620845182.744875,LOOM,1.0121225259718245,0.0003838539123535156,1.0121225259718245,1.0121225259718245,1.0121225259718245,0.9
1620845183.2103481,LOOM,1.01216338899201,0.00026798248291015625,1.0122451249319016,1.0122451249319016,1.0122451249319016,0.9
1620845183.685358,LOOM,1.0120408098289748,0.0003650188446044922,1.0121361466119434,1.0121361466119434,1.0121361466119434,0.9
1620845184.1457028,LOOM,1.011999956705513,0.00095367431640625,1.012054428269778,1.0120680470770969,1.0120680470770969,0.9
1620845184.619822,LOOM,1.0120680470770969,0.0010449886322021484,1.0119863397306246,1.0117412968298465,1.0117685179584357,0.9
1620845185.045067,LOOM,1.0117685179584357,0.0009250640869140623,1.0117685179584357,1.0117685179584357,1.0114963725699722,0.9
1620845185.4897802,LOOM,1.0114963725699722,0.00037288665771484375,1.0114963725699722,1.0114963725699722,1.011646034413541,0.9
1620845185.925869,LOOM,1.011646034413541,0.0003349781036376953,1.011646034413541,1.011646034413541,1.0117140771659598,0.9
1620845186.3935661,LOOM,1.0122178781518707,0.0005898475646972656,1.0122178781518707,1.0122178781518707,1.0122996228927572,0.9
1620845186.822748,LOOM,1.0122996228927572,0.0016162395477294922,1.012285997852407,1.012285997852407,1.012285997852407,0.9
1620845187.288316,LOOM,1.0122996228927572,0.00039315223693847656,1.0123268740738192,1.0123268740738192,1.0123677535965363,0.9
1620845187.7499518,LOOM,1.0125449363531638,0.0003180503845214844,1.0125449363531638,1.0125449363531638,1.0125449363531638,0.9
1620845188.180301,LOOM,1.0125449363531638,0.0015130043029785154,1.0125449363531638,1.0125449363531638,1.0126676376744037,0.9
1620845188.616692,LOOM,1.0126676376744037,0.0008168220520019531,1.0126540027257345,1.0125449363531638,1.0125858334896034,0.9
1620845189.059294,LOOM,1.012613100082672,0.0008599758148193357,1.012613100082672,1.012613100082672,1.0126403681442324,0.9
1620845189.4918358,LOOM,1.0126812729902557,0.0003228187561035156,1.0126812729902557,1.0127085447235653,1.0127630925970257,0.9
1620845189.9277706,LOOM,1.0127630925970257,0.001081705093383789,1.0127630925970257,1.0127630925970257,1.0128176463470642,0.9
1620845190.3721054,LOOM,1.0128858467999986,0.0004129409790039063,1.0129131295530067,1.0129267714806771,1.0129267714806771,0.9
1620845190.802141,LOOM,1.0129267714806771,0.0007100105285644531,1.0129267714806771,1.0129404137758125,1.0130359201320047,0.9
1620845191.2347038,LOOM,1.0129949866312922,0.0003199577331542969,1.0129949866312922,1.0129949866312922,1.0129267714806771,0.9
1620845191.6827712,LOOM,1.0129131295530067,0.00028395652770996094,1.0129131295530067,1.0129267714806771,0.9999656011833192,0.9
1620845452.957772,SNT,1.0052062166461777,260.8359808921814,0.9940331103262888,0.9941134762818756,0.9940732916797836,0.9
1620846425.0705938,NAV,1.0073956364937835,971.6631588935852,0.9968447876173212,0.9968447876173212,0.9968447876173212,0.9
1620846852.8462439,GRT,1.0040695241605628,427.3340699672699,1.0041104570251551,1.0040558806139732,1.0041650393697648,0.9
1620846853.288121,GRT,1.00421962764877,0.0005161762237548828,1.00421962764877,1.00421962764877,1.0047638026664094,0.9
1620846853.7174046,GRT,1.004804772185642,0.0005061626434326172,1.004804772185642,1.004804772185642,1.002001705570146,0.9
1620846855.4372866,NAS,1.004641001297556,1.2728910446166992,1.004641001297556,1.004641001297556,1.0047228769054959,0.9
1620846855.891051,NAS,1.004818415316667,0.0003230571746826172,1.004818415316667,1.004818415316667,1.004873016852596,0.9
1620846856.330688,SNT,1.00436182136492,5.388259887695313e-05,1.00436182136492,1.00436182136492,1.00436182136492,0.9
1620846856.8045206,SNT,1.0042799596140548,3.0994415283203125e-05,1.0042799596140548,1.0042799596140548,1.0042663172862736,0.9
1620846857.254265,SNT,1.0040890007473926,5.91278076171875e-05,1.0039799139962655,1.0039390125752523,1.0039935485438856,0.9
1620846857.70677,NAS,1.0045454966189509,0.0006849765777587893,1.0045454966189509,1.0045454966189509,1.0045454966189509,0.9
1620846858.170766,NAS,1.0043136322643846,0.00043892860412597656,1.0043136322643846,1.0047084369127923,1.0047084369127923,0.9
1620846858.613089,NAS,1.0047084369127923,0.0013382434844970705,1.0047084369127923,1.0047084369127923,0.9951397851326708,0.9
1620846860.0443401,SNT,1.0040071834618385,0.9865520000457764,1.0040071834618385,1.0040071834618385,1.0039253795088134,0.9
1620846860.4874592,SNT,1.0040208187501394,2.7179718017578125e-05,1.0040208187501394,1.0040617268372811,1.0040617268372811,0.9
1620846860.979478,SNT,1.004198111206588,3.314018249511719e-05,1.004198111206588,0.9981447961408154,0.9983482500332208,0.9
1620847424.5507214,NAV,1.0054078085571314,563.1104171276093,0.9998314792763808,0.9998314792763808,0.998926796385758,0.9
1620847448.42114,NAV,1.0062334554429029,23.40704369544983,0.9998143726991864,0.9998412935740806,0.9998009128053682,0.9
1620847510.8273456,NAV,1.0127559882187318,61.94101023674011,0.9898649071753508,0.9899182713225358,0.9900517068666774,0.9
1620847806.2872221,SNT,1.0040008719825282,294.86711502075195,1.0040958655771417,1.0041637291509649,1.0011360593526188,0.9
1620847911.647852,WAN,1.0049221680967324,104.90159106254578,0.997107830544162,0.9973438354991632,0.9973977809684136,0.9
1620875471.652317,ENJ,1.00578714727472,491.056843996048,0.997138512111196,0.997376322393121,0.997376322393121,0.9
1620878371.6859,WAN,1.0068302754890948,109.00707888603209,0.9967599175591161,0.9967599175591161,0.9967599175591161,0.9
1620878443.317425,WAN,1.0075857405870066,71.11216688156128,0.9998503009139524,1.0002158445480942,1.0002158445480942,0.9
1620878656.600308,WAN,1.006315426512287,212.82186603546143,0.996331734287322,0.9962680652220836,0.9962680652220836,0.9
1620878686.512238,WAN,1.007152717105272,29.44190526008606,1.0055855707612285,1.0058467618185691,1.005936882227804,0.9
1620878686.975977,WAN,1.0057823999832851,0.00047898292541503917,1.0057823999832851,1.0057823999832851,1.0058982572179274,0.9
1620878687.4406981,WAN,1.0058081437289652,0.0003960132598876953,1.0058081437289652,1.0058081437289652,1.0060822004678858,0.9
1620878687.8920279,WAN,1.0061465839599548,0.0004010200500488281,1.0058853828737764,1.0064077850461337,1.0064077850461337,0.9
1620878688.347682,WAN,1.0064335474366377,0.0003581047058105469,1.00647219349552,1.006001263836436,1.0062109756929,0.9
1620878688.819835,WAN,1.0062367346938774,0.0003590583801269531,1.0062367346938774,1.00626249501375,0.9983167089628212,0.9
1620878697.599875,GXS,1.0042973216829392,8.320876836776732,0.9911053147615584,0.9840796276514159,0.9848425501968898,0.9
1620878832.479295,GLM,1.0040009437608872,134.41002988815308,1.0040009437608872,1.0039494254899417,1.0039494254899417,0.9
1620878834.6816409,GLM,1.0041684146635366,1.7428550720214844,1.0041684146635366,1.0041684146635366,1.0029287005713594,0.9
1620879089.963731,POWR,1.0042483908717943,254.82299709320068,0.9946395790031652,0.9946395790031652,0.9946395790031652,0.9
1620879426.625966,WAN,1.005065273940794,336.20510005950933,0.990515623462468,0.9918426816258812,0.9918426816258812,0.9
1620879476.218478,AION,1.005980060739113,49.128602027893066,0.9964896828076121,0.996515355937056,0.9964896828076121,0.9
1620879735.377478,GXS,1.0045776931179229,258.7048108577728,0.9961901265979292,0.9988522640850096,0.9988522640850096,0.9
1620880371.8704689,LRC,1.007194638408914,636.0466439723969,1.0071036777268232,1.0071036777268232,1.007683212087502,0.9
1620880372.297703,LRC,1.0082594429526428,6.413459777832031e-05,1.0082594429526428,1.005271013681854,1.005514302891361,0.9
1620880372.72842,LRC,1.005514302891361,0.00013279914855957029,1.005514302891361,1.0055751435946276,1.0055751435946276,0.9
1620880373.1577332,LRC,1.0055751435946276,0.00014328956604003906,1.0055751435946276,1.0055751435946276,1.0055751435946276,0.9
1620880373.578942,LRC,1.0057577098879449,0.00014281272888183594,1.0057577098879449,1.0057577098879449,1.0060012347571676,0.9
1620880374.0082688,LRC,1.0060012347571676,5.888938903808594e-05,1.0060012347571676,1.006610563185246,1.006610563185246,0.9
1620880374.456913,XMR,1.0047484654283867,0.0003898143768310547,1.0047484654283867,1.0047484654283867,1.0047484654283867,0.9
1620880374.907205,IOTX,1.0048400174796488,0.0005609989166259767,1.0048400174796488,1.0048400174796488,0.99342138091738,0.9
1620880384.7787158,QKC,1.008518588015793,9.431928634643556,1.008518588015793,1.008518588015793,1.008518588015793,0.9
1620880385.217006,QKC,1.008518588015793,0.002033233642578125,1.008518588015793,1.008518588015793,1.0085315954523757,0.9
1620880385.6539302,QKC,1.0085315954523757,0.0004177093505859375,1.0085315954523757,1.0085315954523757,1.0085315954523757,0.9
1620880386.118047,QKC,1.0085315954523757,0.00033283233642578125,1.0085315954523757,1.0085315954523757,1.0084015361833865,0.9
1620880386.55346,QKC,1.0084145406007572,0.00026917457580566406,1.0084145406007572,1.0084145406007572,1.0084145406007572,0.9
1620880387.0249481,QKC,1.0084145406007572,0.00042128562927246094,1.0084145406007572,1.0084535558654182,1.008492574149174,0.9
1620880387.4765491,QKC,1.0084925741491741,0.0004012584686279297,1.0084925741491741,1.0084925741491741,1.0084925741491741,0.9
1620880387.9354408,QKC,1.008492574149174,0.000990152359008789,1.008492574149174,1.008492574149174,1.008492574149174,0.9
1620880388.385768,QKC,1.0084925741491741,0.0020520687103271484,1.0084925741491741,1.0084925741491741,1.0085055809147303,0.9
1620880388.8183231,QKC,1.0085446032244918,0.0004150867462158203,1.0085446032244918,1.0085446032244918,1.0085055809147303,0.9
1620880389.331708,QKC,1.0085055809147303,0.0004820823669433594,1.0085055809147303,1.0085055809147303,1.0085055809147303,0.9
1620880389.84656,QKC,1.0084535558654182,0.0003600120544433594,1.0084535558654182,1.0084535558654182,1.0084535558654182,0.9
1620880390.325301,QKC,1.0084015361833865,0.00040984153747558594,1.0084015361833865,1.0084015361833865,1.0084015361833865,0.9
1620880708.307194,ADX,1.0047786767406688,317.53800821304316,0.9959548282428224,0.9964067133736042,0.9968585985043856,0.9
1620881302.517749,EZ,1.0052928639384728,593.7470290660857,0.9978907995928604,0.9978907995928604,0.9979294181560356,0.9
1620881790.0161061,XLM,1.0043809192915505,487.0496997833252,0.9961046032312622,0.9967246778468954,0.9970229519296264,0.9
1620883875.1035366,AAVE,1.0052264274054914,2084.637989044189,1.0052264274054914,1.0018987829475756,1.0018987829475756,0.9
1620884465.7431052,STEEM,1.0044705696879608,262.26944398880005,0.9929886946895232,0.9929886946895232,0.9928625766322102,0.9
1620885430.115936,GXS,1.0041296586319728,963.9122159481047,0.9887199793179432,0.9887199793179432,0.9887199793179432,0.9
1620885431.243784,ZEN,1.0057043919936148,0.6540231704711914,1.0057043919936148,1.0057043919936148,1.0054348900127574,0.9
1620885431.742008,ZEN,1.005537540400977,0.000453948974609375,1.005537540400977,1.005537540400977,1.005537540400977,0.9
1620885432.187964,ZEN,1.005537540400977,0.001714944839477539,1.005537540400977,1.005537540400977,1.0055760397005904,0.9
1620885432.632362,ZEN,1.0055760397005904,0.00039505958557128906,1.0055760397005904,1.0055760397005904,1.0055760397005904,0.9
1620885433.080332,ZEN,1.0055760397005904,0.0007472038269042969,1.0055760397005904,1.0055760397005904,0.9980499701272624,0.9
1620885801.6241539,QLC,1.0049337333297128,368.0890800952912,0.997527917382058,0.997388093651348,0.9974262235085084,0.9
1620886082.6164944,QLC,1.0332474404262502,280.5428099632263,0.99829672170968,0.9960881006439506,0.9960626561557804,0.9
1620886619.4761634,NAS,1.0056389834672037,536.3970150947572,0.9859811579477036,0.9859811579477036,0.9859811579477036,0.9
1620886923.578101,ICX,1.004224858806532,303.6386969089508,0.9962225053909219,0.9962352270768764,0.9957823928827506,0.9
1620887028.6449974,GXS,1.0044369405199152,67.31587624549866,0.9983988683119972,0.9983988683119972,0.9983733631678328,0.9
1620887082.269998,NANO,1.013904981352758,53.15831398963928,0.9804254301914228,0.9877949610871468,0.9844634435118106,0.9
1620888063.2315,RLC,1.0136583095485667,980.4896771907806,1.0136583095485667,0.9979851379907618,0.9990384204582982,0.9
1620888063.700505,GXS,1.0289412177167478,0.0005509853363037108,1.0289412177167478,1.0289412177167478,1.0289280578812523,0.9
1620888064.155927,GXS,1.0289543778888723,0.0008537769317626952,1.0289543778888723,1.0289675383976384,1.0289806992430597,0.9
1620888064.592691,GXS,1.0289806992430597,0.0003018379211425781,1.0289806992430597,1.0289806992430597,1.0289806992430597,0.9
1620888065.023806,GXS,1.0289806992430597,0.0003268718719482422,1.0289806992430597,1.0289280578812523,1.0289280578812523,0.9
1620888065.461874,GXS,1.0289280578812523,0.0003237724304199219,1.0289280578812523,1.0289280578812523,1.0289280578812523,0.9
1620888065.956529,GXS,1.0289280578812523,0.0002148151397705078,1.0289280578812523,1.0289543778888723,1.0289543778888723,0.9
1620888066.450042,GXS,1.0289543778888723,0.00028228759765625,1.0289543778888723,1.0289543778888723,1.0289543778888723,0.9
1620888066.89835,GXS,1.0289543778888723,0.0008492469787597656,1.0289543778888723,1.0289543778888723,0.9944524455570114,0.9
1620888215.556345,NANO,1.0043743328005492,148.1897919178009,1.0043743328005492,1.0043743328005492,1.0043743328005492,0.9
1620888216.103437,NANO,1.0062379382541788,0.1014871597290039,1.0061479037985428,1.0062122124798203,1.0054023837373818,0.9
1620888257.6473384,NANO,1.0055397200820193,40.98652291297913,1.0055397200820193,1.0055397200820193,0.9945997010113996,0.9
1620888563.988587,XMR,1.0046361536567516,305.89349722862244,0.9976234897423376,0.9976362593230064,0.9976362593230064,0.9
1620888732.457006,PIVX,1.0097354764121729,168.02394104003906,0.9847480725073272,0.9847480725073272,0.9847480725073272,0.9
1620889259.491912,BNT,1.0115616183114673,526.5893249511719,0.9835847210901428,0.9836886311004104,0.9847446351181136,0.9
1620890408.300509,NANO,1.0469191900440744,1148.3680350780487,0.9934983778520606,0.9991977391350224,0.996890884196386,0.9
1620890659.931925,GXS,1.0050554679594743,251.19067692756653,0.998078022815174,0.9980268583495104,0.9980268583495104,0.9
1620890715.12438,BQX,1.004069388514378,54.7414379119873,1.0004644360378878,0.999848070228644,1.0000404177515163,0.9
1620891149.194695,NANO,1.00578765522013,433.6215279102325,0.9949642459005263,0.9952824308208658,0.9953206266875758,0.9
1620892466.9681199,EZ,1.0042655667567604,331.6916379928589,1.0042655667567604,1.0038194247901868,0.9906778295532546,0.9
1620892893.9302876,GXS,1.0056076495565949,426.5063169002533,0.9916869586854198,0.9916869586854198,0.9916869586854198,0.9
1620893499.5985124,BQX,1.0046060731570805,605.2172799110413,0.9963183704857721,0.9963183704857721,0.9934531743053068,0.9
1620893762.6632588,SCRT,1.005599461317645,262.6241159439087,1.0034730836020838,1.0022326966013395,1.0001063188857782,0.9
1620894115.32542,NANO,1.004665716364616,352.20685601234436,0.9972530886937548,0.9968613946290674,0.9975677207483418,0.9
1620894275.2331722,NAV,1.0060337242477098,159.46706724166867,0.9995663645918316,0.9996692270939762,0.9997078059905284,0.9
1620894731.9778,FIRO,1.0069717935974551,73.5253539085388,0.9946598882913024,0.9946598882913024,0.992385630441462,0.9
1620895625.478715,OMG,1.0064668060585051,893.0503239631653,1.0064668060585051,1.0003639249707323,1.0004029838862645,0.9
1620895625.958994,ZRX,1.0054776006537374,7.295608520507812e-05,1.0054776006537374,1.0054776006537374,1.0054383436090204,0.9
