start_time,crypto_code,e_roi,time_cost,ask,ask_q,ask_1,ask_1_q,bid_2,bid_2_q,roi_30,ask_30,ask_q_30,ask_1_30,ask_1_q_30,bid_2_30,bid_2_q_30,roi_100,ask_100,ask_q_100,ask_1_100,ask_1_q_100,bid_2_100,bid_2_q_100,roi_300,ask_300,ask_q_300,ask_1_300,ask_1_q_300,bid_2_300,bid_2_q_300
1621440108.055166,AION,1.0049247755829047,0.0007212162017822268,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049247755829047,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049247755829047,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049247755829047,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0
1621440108.4913552,AION,1.0049247755829047,0.0006549358367919923,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049247755829047,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049247755829047,0.07305199999999999,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0049798037712512,0.073048,4.9,8.499999999999999e-05,0.31,6.24e-06,38.0
1621440108.9577231,AION,1.00507611760357,0.0002112388610839844,0.073041,0.019,8.499999999999999e-05,0.31,6.24e-06,38.0,1.0051449245013742,0.073036,0.45,8.499999999999999e-05,0.31,6.24e-06,1018.0,1.0036990256225191,0.073024,0.019,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.004648312618173,0.07295499999999999,0.019,8.499999999999999e-05,0.31,6.23e-06,7554.0
1621440109.4113002,XVG,1.0035540499525146,9.393692016601562e-05,0.07295499999999999,0.019,1.12e-05,66666.0,8.2e-07,2022.0,0.9913155859287036,0.07295499999999999,0.016,1.12e-05,66666.0,8.1e-07,4422622.0,0.9913563517302962,0.072952,4.9,1.12e-05,66666.0,8.1e-07,4422622.0,0.9913699410759079,0.072951,0.012,1.12e-05,66666.0,8.1e-07,4422622.0
1621440109.8477304,AION,1.0047033988164495,0.0002498626708984375,0.072951,0.012,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.0047033988164495,0.072951,0.012,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.0046896267005538,0.072952,6.806,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.004758491055956,0.072947,2.474,8.499999999999999e-05,0.31,6.23e-06,2251.0
1621440110.2927554,AION,1.0048411407446949,0.00025606155395507807,0.07294099999999999,9.652000000000001,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.0048962480916244,0.072937,1.7169999999999999,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.0049100258728036,0.072936,9.652000000000001,8.499999999999999e-05,0.31,6.23e-06,2251.0,1.0050891714144894,0.072923,1.9180000000000001,8.499999999999999e-05,0.31,6.23e-06,1981.0
1621440110.741657,AION,1.0083157819166229,0.00027322769165039057,0.072923,2.123,8.499999999999999e-05,0.31,6.25e-06,830.0,1.0034896271116438,0.072922,7.296,8.499999999999999e-05,0.31,6.22e-06,10590.0,1.0051305217643831,0.07292,0.458,8.499999999999999e-05,0.31,6.23e-06,833.0,1.005309745937411,0.072907,0.45,8.499999999999999e-05,0.31,6.23e-06,489.0
1621440111.175148,AION,1.005420069507933,0.0007090568542480469,0.072899,7.296,8.499999999999999e-05,0.31,6.23e-06,489.0,1.0054476541841064,0.072897,0.20800000000000002,8.499999999999999e-05,0.31,6.23e-06,489.0,1.0054476541841064,0.072897,0.20800000000000002,8.499999999999999e-05,0.31,6.23e-06,489.0,1.00548903403653,0.072894,0.45,8.499999999999999e-05,0.31,6.23e-06,489.0
1621440111.6254542,AION,1.00548903403653,0.0002510547637939453,0.072894,0.446,8.499999999999999e-05,0.31,6.23e-06,489.0,1.0055442124716534,0.07289,8.959,8.499999999999999e-05,0.31,6.23e-06,489.0,1.0055856002724604,0.07288700000000001,1.663,8.499999999999999e-05,0.31,6.23e-06,489.0,1.0068841461000209,0.072793,0.155,8.499999999999999e-05,0.31,6.23e-06,489.0
1621440112.05306,ELF,1.0043357186601911,0.00020885467529296875,0.072785,1.545,0.00010082,27.0,7.37e-06,21064.0,1.0043771163568191,0.072782,4.9,0.00010082,27.0,7.37e-06,21064.0,1.0044875269008438,0.072774,7.296,0.00010082,27.0,7.37e-06,21064.0,1.0046117677823403,0.072765,0.44299999999999995,0.00010082,27.0,7.37e-06,21064.0
